Client ID,Age,Sex,Joined Bank,Banking Contact ID,NationalityID,Occupation,AdvisorID,Last Contact,Last Meeting,Fee Structure ID,Loyalty Classification,Banking Relationship,Estimated Income,Superannuation Savings,Amount of Credit Cards,Credit Card Balance,Bank Loans,Bank Deposits,Checking Accounts,Saving Accounts,Foreign Currency Account,Business Lending,Properties Owned,Risk Weighting,Contact_to_Meeting_Days,Bank_Joined_Days,Occurrence
NZ72586,48,M,2013-07-27,BC_38,A,Analog Circuit Design manager,IA10,2016-05-26,2015-05-18,H,Jade,Commercial,401412.6675,48428.149999999994,2,3172.6485,1511484.732,827446.846095,498247.56324000005,399309.83282519993,51370.224,155806.1085,3,5,-374,4211,1
NZ80929,35,M,1994-07-08,BC_29,E,VP Marketing,IA15,2015-06-19,2014-11-24,H,Silver,Investments Only,263452.26239999995,17416.8,1,3107.16,0.0,687595.1328,297957.89087999996,507980.0042208,16429.392,980875.656,2,2,-207,11170,1
NZ40714,21,M,2001-01-26,BC_19,E,Senior Editor,IA18,2016-05-12,2016-04-10,L,Silver,Retail,404760.252,41342.340000000004,2,4733.352000000001,1022752.8480000001,425498.0870400001,212749.04352000006,145323.96203519998,64179.71040000001,477400.9344,0,3,-32,8776,1
NZ48405,23,F,2001-09-06,BC_11,E,Civil Engineer,IA12,2016-02-21,2015-10-24,H,Gold,Retail,122608.8909,31945.22,1,226.90890000000005,248995.7649,167320.36442400003,182304.27765600002,54616.363730640005,24666.311300000005,166961.6282,2,2,-120,8553,1
NZ52634,24,F,2005-08-28,BC_14,E,Media Manager I,IA20,2015-09-23,2014-11-15,MR,Jade,Retail,72688.9531,5604.0199999999995,1,2577.2646,44247.1308,47024.477784,16596.874512,24784.66593792,24564.966,362233.8036,1,1,-312,7101,1
NZ18163,50,F,1995-02-03,BC_16,E,Nurse,IA15,2016-05-03,2016-03-08,MR,Gold,Retail,96295.6143,23986.83,1,1323.8784,311472.6264,193153.031136,136197.65016000002,60174.598161600006,21291.8472,396610.1802,2,2,-56,10960,1
NZ94008,20,F,1993-09-01,BC_39,I,Accountant III,IA15,2016-04-26,2015-01-24,MR,Jade,Retail,127182.6864,10617.09,3,3142.3853999999997,92065.3734,781027.6939079999,183771.222096,567065.4853248,24086.6472,613018.8372,2,1,-458,11480,1
NZ53034,49,M,1993-02-04,BC_8,E,Senior Quality Engineer,IA18,2015-10-23,2015-01-31,H,Gold,Investments Only,86309.1684,19088.420000000002,1,954.9540000000001,184129.94600000003,136811.3604,39799.66848000001,71888.151192,11832.678000000002,506381.30400000006,2,1,-265,11689,1
NZ91806,42,F,1993-12-21,BC_46,I,Engineer IV,IA13,2016-01-18,2016-02-26,MR,Gold,Retail,39039.1587,35780.3,1,1286.8824,429795.6401,217684.776237,110466.90137400004,253034.18467668004,13282.1604,83301.84370000001,2,2,39,11369,1
NZ25702,76,M,2012-08-23,BC_34,I,Administrative Assistant IV,IA12,2016-07-03,2015-06-15,MR,Silver,Retail,302021.94419999997,5907.2,3,825.5169999999999,1259346.4114,462110.268004,75017.90065,137282.7581895,23172.426199999998,2366879.6997999996,1,2,-384,4549,1
NZ67912,66,F,2000-05-08,BC_4,E,Internal Auditor,IA4,2016-03-21,2016-04-25,MR,Silver,Investments Only,274381.44269999996,26955.98,1,4251.7244,665570.3168,1124343.3136,488444.2263999999,424485.68052799994,47412.8722,1827431.0459999999,2,2,35,9039,1
NZ76171,42,F,1993-03-05,BC_1,E,Software Test Engineer III,IA16,2016-05-13,2016-02-21,MR,Silver,Retail,122710.89600000002,20009.16,1,4783.5468,763332.6060000001,129332.33755200003,48804.65568000001,76867.332696,14130.2664,334266.1452,2,2,-82,11660,1
NZ34798,29,M,1994-11-02,BC_48,E,VP Accounting,IA12,2016-03-27,2014-12-07,H,Jade,Institutional,120617.6745,15025.679999999998,1,1932.4284000000002,575222.3166,588831.435981,455869.498824,122324.98218443998,16839.3519,970188.1085999999,2,1,-476,11053,1
NZ93920,22,F,2013-07-30,BC_6,E,Statistician I,IA10,2016-07-05,2015-04-05,MR,Jade,Retail,108847.4742,7393.47,1,2935.2284999999997,129402.6672,257681.31143399997,177419.91934799997,294010.1520624,18533.7825,640916.3982,3,2,-457,4208,1
NZ18628,36,F,1993-10-17,BC_28,A,Accountant II,IA5,2015-12-14,2016-01-26,H,Platinum,Investments Only,93309.597,22124.7,2,937.3129,695931.2574,858197.3971860002,319474.943478,168820.58287710004,30101.037200000002,935708.8081,3,1,43,11434,1
NZ42134,35,F,2003-08-15,BC_35,I,Biostatistician III,IA14,2015-11-20,2014-12-25,L,Silver,Retail,131076.39239999998,13731.44,1,6092.0574,256672.8554,325915.33975199994,109714.074768,159730.785324,53942.10019999999,1750716.4866,2,3,-330,7845,1
NZ92265,84,F,1998-01-07,BC_5,A,Information Systems Manager,IA10,2015-12-30,2014-12-03,MR,Jade,Investments Only,83441.31760000001,2173.28,1,862.3454,322636.1082000001,198962.54646800002,37398.9749,133514.34039300002,1917.3280000000004,432785.24520000006,1,1,-392,9891,1
NZ77317,48,F,1989-04-22,BC_16,E,Programmer Analyst II,IA15,2015-07-26,2014-12-20,MR,Platinum,Investments Only,359386.36799999996,4756.08,1,2420.8736,1546378.4144,1190649.746432,872458.8659199999,163201.12903680003,75357.4048,168061.1712,2,3,-218,13073,1
NZ60176,25,M,2008-04-17,BC_27,A,Accounting Assistant IV,IA5,2015-11-30,2015-02-11,MR,Jade,Retail,113118.5748,12160.5,2,1536.5394,641964.6618,1029868.1335799999,340871.84702999995,349792.5357927001,6328.9116,433718.3532,3,1,-292,6138,1
NZ51597,20,M,2005-03-28,BC_23,E,Programmer Analyst IV,IA1,2015-07-28,2015-09-23,L,Platinum,Retail,110102.322,12255.54,1,1513.5120000000002,37756.8048,136175.34902400002,151887.88929599998,91289.85898032002,5837.4888,469924.5408,1,2,57,7254,1
NZ33238,79,F,2001-04-25,BC_4,E,Health Coach IV,IA3,2016-03-04,2016-04-01,L,Jade,Retail,343198.6635,27522.88,1,4049.9305,140800.99109999998,758995.412098,582243.055856,306509.38011848,11408.9437,637394.9813,0,3,28,8687,1
NZ18364,24,M,1989-02-20,BC_45,E,Computer Systems Analyst IV,IA10,2016-06-11,2015-02-03,MR,Gold,Investments Only,139310.3199,37632.9,3,2109.0539999999996,252780.62279999998,94179.54310799997,113664.96581999998,26792.45622900001,10164.2796,303349.11179999996,2,2,-494,13134,1
NZ92467,32,F,2013-10-18,BC_26,A,Speech Pathologist,IA1,2016-04-25,2015-08-17,MR,Silver,Investments Only,89269.82999999999,18376.2,3,329.2169999999999,32037.077999999998,199933.90682999996,199933.90683,152113.64944229997,1727.5199999999998,154043.361,3,1,-252,4128,1
NZ60476,76,F,2007-11-24,BC_18,E,Statistician IV,IA13,2016-01-15,2015-02-25,L,Silver,Retail,75161.90639999999,13911.24,2,2286.7572,557461.2707999999,25563.149808,16645.771968,11901.726957119998,18131.5176,491968.84799999994,3,1,-324,6283,1
NZ61025,40,M,1997-04-28,BC_31,A,Paralegal,IA18,2015-11-14,2015-06-30,MR,Gold,Investments Only,124589.3747,23297.54,1,468.2048,124046.98879999999,346256.74854400003,400359.3655039999,129413.45976832004,22425.8496,717391.36,0,2,-137,10145,1
NZ55955,43,F,1995-12-31,BC_18,I,Editor,IA2,2015-07-08,2015-08-08,MR,Silver,Investments Only,435632.1697000001,37078.86,1,3008.915,424214.245,71187.935,76882.9698,56978.823174000005,10069.15,961426.375,0,4,31,10629,1
NZ75964,71,F,2015-05-29,BC_37,E,Programmer Analyst IV,IA22,2015-08-02,2014-12-27,H,Silver,Retail,88221.815,12126.95,1,5284.592500000001,918742.143,542037.0017700002,348097.1571,156643.72069500008,15380.772,1451850.5155000002,3,2,-218,3540,1
NZ17939,29,M,1998-01-03,BC_2,A,Civil Engineer,IA12,2016-03-31,2016-05-29,H,Jade,Private Bank,48788.1453,30341.940000000002,1,872.3244000000001,1099020.4812,1385972.0032320002,511219.18152,337404.6598032,53970.2502,536373.732,1,2,59,9895,1
NZ49363,66,M,1994-05-11,BC_37,E,Administrative Officer,IA3,2015-08-27,2015-09-12,H,Silver,Retail,324199.8375,27648.39,1,365.057,557907.8890000001,507996.3812000002,369451.9136000001,74814.01250399997,12758.361000000003,359677.70300000004,3,3,16,11228,1
NZ93355,61,F,2000-04-24,BC_27,E,Health Coach III,IA6,2016-05-23,2016-04-03,MR,Jade,Retail,282658.4893,30651.239999999998,1,10127.2827,436116.46859999996,989380.390482,512232.4007459999,227346.9833448,57308.33609999999,588222.3054,1,2,-50,9053,1
NZ65845,24,F,1995-09-19,BC_8,M,Administrative Officer,IA14,2016-01-27,2016-01-05,H,Silver,Retail,274736.5632,45424.799999999996,2,641.8728,702014.7096,147575.12918399996,105053.48179199998,139270.90157567998,30227.9184,865724.1336,0,2,-22,10732,1
NZ26284,23,F,2002-02-23,BC_15,A,Systems Administrator IV,IA21,2016-03-20,2015-12-14,MR,Gold,Investments Only,147339.8622,27029.67,1,3638.1464999999994,245108.44359999997,149314.45024599996,121975.18470799999,53879.38331412,4424.421799999999,959192.1932,0,2,-97,8383,1
NZ24774,48,F,1989-07-20,BC_38,A,Budget/Accounting Analyst I,IA1,2016-05-31,2016-01-03,H,Jade,Commercial,81683.4375,23580.899999999998,2,2171.3125,418824.875,959454.453125,644753.3925,73686.10199999998,37787.75,742030.1875,1,1,-149,12984,1
NZ12731,26,F,1998-09-22,BC_16,A,Senior Financial Analyst,IA10,2015-11-20,2015-09-25,H,Jade,Retail,76005.2996,40640.6,2,5570.9,495739.92,606032.72,399981.5952,103025.56239999998,30266.719999999998,172313.94,0,2,-56,9633,1
NZ93115,70,F,2000-09-01,BC_36,E,Software Test Engineer II,IA16,2016-01-19,2015-03-07,L,Gold,Investments Only,206026.56,3094.2,2,2470.8179999999998,818737.3439999999,630729.9027600001,411037.46472,357177.3831360001,23541.924,256471.12199999997,3,2,-318,8923,1
NZ85411,85,M,1993-07-17,BC_21,A,Product Engineer,IA11,2016-07-13,2014-11-09,H,Jade,Retail,288440.80649999995,5937.12,1,1909.7694000000001,397326.4218,265216.000896,168773.81875200002,263367.52573824005,15873.9966,654569.8236,2,2,-612,11526,1
NZ58620,37,F,2003-06-11,BC_40,A,Staff Scientist,IA21,2016-03-07,2016-01-29,MR,Platinum,Retail,57825.3168,47025.14,2,3151.3856,627597.9264,972403.539968,395038.93811200006,328186.1947392,73866.70079999999,1634407.296,2,2,-38,7910,1
NZ86466,31,F,1999-08-28,BC_38,M,Systems Administrator IV,IA9,2015-11-25,2015-12-13,H,Jade,Private Bank,412837.035,62194.6,1,7104.708,927808.2945,1251565.579305,441729.02799,428967.9671813999,104897.6415,958339.0619999999,0,5,18,9293,1
NZ67594,85,F,2013-07-22,BC_47,E,Data Coordiator,IA11,2016-01-02,2015-03-29,L,Jade,Commercial,130272.5226,20605.37,3,1928.394,230291.8668,124809.29064000002,82050.55217999998,32508.19764540001,34351.0956,985553.2440000001,0,1,-279,4216,1
NZ34060,37,F,1996-09-08,BC_20,E,Assistant Professor,IA17,2015-10-22,2016-02-27,H,Gold,Private Bank,360800.2112,18238.48,1,526.4216,338782.79079999996,34504.45174399999,45616.054848,8748.92539136,27404.414399999998,520344.8832,2,3,128,10377,1
NZ93556,71,F,2012-01-30,BC_20,A,Dental Hygienist,IA8,2016-07-22,2016-02-14,H,Silver,Retail,35234.55,15378.9,3,3792.0660000000003,144620.706,441638.95272000006,115353.45779999999,257073.42024000004,23225.952,387030.324,0,1,-159,4755,1
NZ98512,72,M,2008-05-04,BC_28,E,Account Representative I,IA5,2015-10-18,2015-07-31,H,Gold,Retail,95828.93810000001,9459.789999999999,2,1871.164,312519.5158,267545.78299599997,93925.64722199999,236464.93246072,2184.5317999999997,824674.1448,0,1,-79,6121,1
NZ52571,35,M,1999-11-13,BC_5,M,Health Coach II,IA16,2015-11-18,2015-11-11,H,Gold,Retail,146788.5,39834.5,1,2397.235,122986.185,640602.9080500001,367870.9769,223767.03560399998,27457.355,1002791.63,3,2,-7,9216,1
NZ37643,56,M,2007-07-01,BC_21,PI,Help Desk Operator,IA10,2015-06-14,2016-02-28,H,Jade,Retail,70386.82200000001,49752.78,1,4733.414400000001,1229595.6816,325521.1914240001,190930.69881600002,86670.01721664,39190.008,1637999.5632,3,2,259,6429,1
NZ54218,19,M,1995-04-10,BC_13,PI,Administrative Assistant II,IA19,2015-06-08,2015-09-19,MR,Jade,Retail,54632.704000000005,6161.400000000001,1,833.7476000000001,60365.8608,90680.459548,34781.54612800001,76916.90486591999,6030.4132,412083.0728,3,1,103,10894,1
NZ61793,26,F,1991-05-26,BC_42,E,Staff Accountant III,IA16,2015-07-19,2015-03-11,MR,Jade,Private Bank,390608.45999999996,51660.0,2,6590.61,1303392.78,81313.25112,54839.16936,36534.232828800006,35486.352,1703047.68,2,4,-130,12309,1
NZ36608,34,M,2013-08-16,BC_4,E,Account Representative I,IA6,2016-02-14,2015-11-03,H,Silver,Institutional,209330.6866,12650.789999999999,1,2424.3839999999996,469557.504,185097.76559999996,157333.10075999997,105814.22266799999,62.586,187166.54399999997,2,2,-103,4191,1
NZ48488,75,F,2002-04-06,BC_13,A,Mechanical Systems Engineer,IA5,2016-07-16,2015-05-17,H,Jade,Investments Only,112683.7344,5161.2,2,5247.151,832861.832,1070053.5823999997,716470.65952,173348.68034879997,26418.788999999997,1165504.967,1,2,-426,8341,1
NZ67225,68,F,1991-09-08,BC_43,E,Registered Nurse,IA19,2016-05-08,2016-03-25,L,Silver,Private Bank,231396.2784,40382.64,2,757.4112,113522.57280000001,569570.5589760001,577946.596608,251867.45159424003,6840.2016,1228111.1712,1,2,-44,12204,1
NZ82919,62,F,2012-03-15,BC_22,A,Staff Accountant III,IA1,2015-09-07,2016-05-14,MR,Jade,Retail,49986.846,19271.46,1,3557.9856,181563.1792,94786.28556799999,28061.729280000007,38070.4127232,14690.7696,191065.76320000002,2,1,250,4710,1
NZ77016,83,F,2009-11-29,BC_6,PI,Automation Specialist III,IA22,2015-07-01,2015-09-23,H,Jade,Retail,179434.36800000002,4757.76,3,3449.0879999999997,391545.216,224823.62879999998,284776.59648,95325.2186112,9890.304,730708.2239999999,0,2,84,5547,1
NZ75034,30,F,2008-02-15,BC_3,I,VP Product Management,IA9,2015-11-04,2015-06-09,H,Jade,Private Bank,111485.59999999999,15780.76,2,1768.3182000000002,109518.6906,386551.75363199995,206941.84790400002,190855.04765184002,42470.604,810263.1636,1,2,-148,6200,1
NZ90860,51,M,1996-10-07,BC_44,E,Business Systems Development Analyst,IA18,2015-12-23,2015-08-30,H,Gold,Private Bank,131121.98939999996,33075.99,1,4267.352,738628.08,628660.1984000001,487211.65376,352364.0412032,10644.071999999998,968501.5199999999,1,2,-115,10348,1
NZ73867,32,F,1990-06-13,BC_41,E,Accountant II,IA10,2016-05-14,2014-11-01,L,Jade,Investments Only,224722.41000000003,19388.050000000003,2,690.58,1398446.984,378083.17096,191631.19624,69349.77615280001,75949.346,1531982.6720000003,1,2,-560,12656,1
NZ27930,22,M,1992-03-13,BC_15,M,Teacher,IA8,2016-03-24,2016-01-25,H,Silver,Investments Only,82651.2444,9350.640000000001,1,1039.5945000000002,172491.88950000002,780674.5805040001,223049.88014400002,229271.79785328003,2813.1894000000007,285502.455,2,1,-59,12017,1
NZ35620,58,F,2016-05-17,BC_15,A,Marketing Assistant,IA21,2016-02-02,2016-06-06,H,Gold,Retail,21090.7648,4114.320000000001,2,1386.5600000000002,149157.79200000002,60794.496000000014,27357.523200000003,34044.91776000001,19680.192000000003,427414.1760000001,2,1,125,3186,1
NZ91353,31,M,2004-03-08,BC_48,I,Human Resources Assistant I,IA4,2016-05-13,2015-01-18,H,Platinum,Commercial,337249.3575,19296.7,1,2617.082,484229.734,678377.588,196948.332,413153.83424,52707.378,1545597.194,1,4,-481,7639,1
NZ97689,57,F,2015-03-09,BC_39,E,Structural Engineer,IA16,2015-07-31,2016-05-14,H,Jade,Retail,107655.51809999999,38404.02,1,1045.1843999999999,624915.3221999999,405753.40400399995,171664.901694,428694.0772303799,1194.2658000000001,655845.6762,0,2,288,3621,1
NZ77331,64,M,2002-07-11,BC_49,A,Programmer Analyst IV,IA15,2016-07-26,2015-12-31,MR,Jade,Retail,224839.07180000003,4873.51,2,3693.3764,816590.4204,469279.7435219999,373833.01602599997,446849.7625604401,25010.459899999998,490030.50619999995,0,3,-208,8245,1
NZ71401,82,M,2011-12-06,BC_37,E,Research Associate,IA1,2015-08-08,2016-03-23,H,Silver,Retail,84089.46780000001,8018.400000000001,1,1815.0327000000002,237269.0697,28379.405652,33734.010492,20010.158287079998,602.7372,243516.7839,2,1,228,4810,1
NZ66104,84,M,1999-05-27,BC_10,E,Quality Control Specialist,IA20,2016-07-13,2015-09-11,L,Platinum,Retail,246327.375,28068.0,1,2661.5625,878592.9375,74747.863125,46607.491125,39677.92451999999,48436.6125,462837.75,0,3,-306,9386,1
NZ36471,24,M,2008-09-21,BC_19,E,Environmental Specialist,IA15,2015-10-11,2016-05-06,MR,Jade,Investments Only,157380.496,4309.76,1,691.7404000000001,1017636.3288000001,1236148.3372680002,658677.581172,170534.33265959998,46020.327600000004,1144712.1036,2,2,208,5981,1
NZ81572,19,F,2009-03-09,BC_1,I,Automation Specialist II,IA5,2016-07-04,2015-07-04,H,Jade,Commercial,94278.1875,19980.75,2,628.53,135261.87,908877.7007999999,376851.72959999996,797373.924336,24220.545,1013471.415,2,3,-366,5812,1
NZ94055,48,M,2009-08-17,BC_35,A,Administrative Assistant IV,IA19,2015-08-22,2014-12-25,H,Gold,Investments Only,439472.865,36385.95,2,917.32,858150.922,329460.18088,173400.0952,312120.17136,16741.09,535785.294,0,4,-240,5651,1
NZ88778,17,M,2014-10-13,BC_19,E,Structural Analysis Engineer,IA9,2015-12-16,2015-03-17,H,Jade,Investments Only,309468.8025,24993.15,1,1974.3555000000001,801630.5115,822290.1165700001,590771.54006,240779.31957040002,60404.968,1488976.7035,1,2,-274,3768,1
NZ68221,61,F,1998-09-02,BC_49,A,Programmer I,IA9,2015-09-03,2014-11-10,MR,Jade,Commercial,384142.6688,34698.56,1,4193.4672,572900.8896000001,270551.97561600007,145681.833024,197156.08069248003,47953.3704,193773.2784,1,3,-297,9653,1
NZ58681,73,F,1992-07-24,BC_42,E,Software Test Engineer II,IA18,2015-08-11,2016-06-01,MR,Silver,Retail,107365.6155,14408.16,3,2695.3992,172396.97280000002,137641.65948,74358.13788,75465.59950800001,9218.4417,402594.3792,2,1,295,11884,1
NZ54970,28,M,2015-05-10,BC_11,E,Structural Analysis Engineer,IA5,2016-06-08,2015-04-18,H,Gold,Retail,128148.70530000002,12681.24,1,1332.0450000000003,121833.55800000002,34050.75894000001,46031.58153,14641.826344200002,12705.66,383125.0104000001,3,1,-417,3559,1
NZ26450,81,F,2000-03-11,BC_12,A,Statistician I,IA19,2016-01-25,2015-02-10,H,Jade,Retail,208965.84799999997,53907.619999999995,1,5767.773399999999,511241.4476,557088.286626,432689.93136,67066.93936079997,39350.7586,227001.45279999997,1,3,-349,9097,1
NZ28733,74,F,2014-02-25,BC_45,E,Speech Pathologist,IA14,2016-04-21,2016-03-25,H,Jade,Retail,50054.159999999996,4521.9,3,389.4479999999999,276227.71199999994,91304.23679999998,39311.5464,55999.931904,11444.975999999999,43473.888,2,1,-27,3998,1
NZ91334,49,F,2010-06-21,BC_12,E,Pharmacist,IA11,2015-10-14,2015-11-10,L,Jade,Retail,29125.2561,28117.39,2,4248.297,723573.6784999999,285173.38644999993,151436.90177,53376.59109139998,24406.008499999996,406859.7485,2,1,27,5343,1
NZ61397,74,M,1994-01-14,BC_33,E,Developer I,IA2,2015-10-24,2016-04-21,H,Gold,Retail,60970.291200000014,18932.480000000003,2,707.112,196012.67,502813.33619999996,306060.29159999994,120675.20068800004,23474.766,293613.768,1,1,180,11345,1
NZ65691,43,F,2001-01-27,BC_25,PI,Paralegal,IA8,2016-03-04,2016-01-27,MR,Jade,Retail,133180.8784,27623.46,1,4027.3464000000004,510992.70320000005,691698.963571,145620.83443600003,359475.43129344,15138.4723,670259.8840000001,2,1,-37,8775,1
NZ19666,50,M,2016-03-19,BC_10,E,Web Developer II,IA15,2015-09-25,2016-02-25,MR,Jade,Retail,71186.0448,13756.86,2,4363.008000000001,1267067.3184,453483.46368000004,241658.95104000004,31743.84245759999,73828.4976,752241.8592000001,2,3,153,3245,1
NZ76794,74,M,1997-01-04,BC_29,E,Payment Adjustment Coordinator,IA5,2016-03-23,2016-01-21,H,Gold,Commercial,111956.46850000002,24675.67,1,1971.8854,556782.5416,258024.281584,246023.15220799998,56705.33630160002,17993.5736,567031.7636,1,1,-62,10259,1
NZ77195,83,F,2008-06-04,BC_27,I,Information Systems Manager,IA22,2016-04-12,2016-03-26,H,Platinum,Retail,175192.75200000004,50740.240000000005,1,2620.992,777960.3920000001,1118146.5284000002,396433.7691600001,657266.8593304,11312.004000000003,1117329.4880000001,3,2,-17,6090,1
NZ36167,57,M,2015-05-22,BC_10,I,Account Coordinator,IA12,2015-07-12,2015-02-20,H,Jade,Retail,148469.0688,43771.520000000004,1,513.3696,96667.90399999998,253711.480576,284331.83168,107171.22886399998,26628.7744,716626.0992,3,2,-142,3547,1
NZ76489,40,M,1999-01-05,BC_11,E,Account Executive,IA8,2015-09-09,2016-05-27,H,Silver,Commercial,288372.7,7674.799999999999,1,4381.44,1369221.0,297694.6559999999,64500.508799999996,192757.28976,63160.439999999995,1068170.0399999998,3,2,261,9528,1
NZ23438,21,F,2005-07-27,BC_15,E,Software Test Engineer IV,IA18,2015-08-05,2015-05-13,H,Silver,Retail,266530.81259999995,21990.3,1,447.05099999999993,467686.79549999995,834515.6406749998,219609.37912499995,388708.60105124995,9180.932999999999,985045.4145,2,2,-84,7133,1
NZ82705,27,M,2009-05-25,BC_3,E,Social Worker,IA19,2016-02-01,2015-04-21,L,Jade,Commercial,78054.20999999999,18705.0,1,2462.6160000000004,443193.19200000004,698949.3888000001,143374.2336,335137.27104,38769.588,768206.088,0,1,-286,5735,1
NZ67912,56,M,1994-01-13,BC_13,A,Senior Financial Analyst,IA11,2015-09-04,2016-02-19,H,Jade,Investments Only,189555.9256,22685.02,2,1723.3395999999998,457331.90199999994,64132.442632,28963.038608000003,72986.85729215998,41997.150799999996,1220064.9911999998,3,5,168,11346,2
NZ33202,82,F,2015-11-21,BC_9,E,Engineer IV,IA3,2015-09-11,2015-12-25,L,Jade,Investments Only,58989.69570000001,11962.08,1,1451.7672,238669.5792,840089.649984,154753.35657600002,266617.92575808003,34111.4904,0.0,0,1,105,3364,1
NZ19321,69,F,1993-12-31,BC_10,E,Engineer IV,IA16,2015-09-12,2015-09-15,MR,Jade,Commercial,192727.1775,19953.7,1,4306.705,703469.3899999999,1110950.28928,498986.14688,243373.43201600004,35074.143,1713942.8020000001,3,2,3,11359,1
